date/time,settlement id,type,order id,sku,description,quantity,marketplace,fulfillment,order city,order state,order postal,tax collection model,product sales,cogs,product sales tax,shipping credits,shipping credits tax,gift wrap credits,gift wrap credits tax,Regulatory fee,Tax on regulatory fee,promotional rebates,promotional rebates tax,marketplace withheld tax,selling fees,fba fees,other transaction fees,other,total,Transaction status,Transaction Release Date
"Jan 2, 2026 3:06:50 a.m. PST",25325771691,Order,701-5427117-3339452,BUNBLE-DC-1,"LA PETITE OURSE 6 One Size Printed Snap Cloth Diaper Cover, CPSIA Certified, for Babies Weighing 10 Pounds - Animal",1,amazon.ca,Amazon,Vancouver,BC,V5S 3V,Combined TCS+MTC,55,18.24,2.75,6.99,0,0,0,0,0,-6.99,0,-2.75,-8.25,-9.62,0,0,37.13,Released,"Jan 9, 2026 7:27:29 a.m. PST"
"Jan 3, 2026 5:20:40 p.m. PST",25325771691,Order,702-7498749-8241815,BUNBLE-DC-1,"LA PETITE OURSE 6 One Size Printed Snap Cloth Diaper Cover, CPSIA Certified, for Babies Weighing 10 Pounds - Animal",1,amazon.ca,Amazon,Yellowknife,Northwest Territories,X1A 0B,Combined TCS+MTC,55,18.24,2.75,0,0,0,0,0,0,0,0,-2.75,-8.25,-8.99,0,0,37.76,Released,"Jan 15, 2026 7:30:57 a.m. PST"
"Jan 7, 2026 2:08:33 a.m. PST",25431919491,Order,701-3784400-5328242,BUNBLE-DC-1,"LA PETITE OURSE 6 One Size Printed Snap Cloth Diaper Cover, CPSIA Certified, for Babies Weighing 10 Pounds - Animal",1,amazon.ca,Amazon,East Gwillimbury,Ontario,L9N 0N,Combined TCS+MTC,55,18.24,2.75,0,0,0,0,0,0,0,0,-2.75,-8.25,-8.99,0,0,37.76,Released,"Jan 16, 2026 2:43:50 a.m. PST"
"Jan 12, 2026 6:04:13 p.m. PST",25431919491,Order,701-5627003-4984251,BUNBLE-DC-1,"LA PETITE OURSE 6 One Size Printed Snap Cloth Diaper Cover, CPSIA Certified, for Babies Weighing 10 Pounds - Animal",1,amazon.ca,Amazon,Etobicoke,Ontario,M9B 2W,Combined TCS+MTC,55,18.24,2.75,0,0,0,0,0,0,0,0,-2.75,-8.25,-8.99,0,0,37.76,Released,"Jan 21, 2026 3:27:25 p.m. PST"
"Jan 21, 2026 12:45:49 p.m. PST",25544384651,Order,701-9968425-9639400,BUNBLE-DC-1,"LA PETITE OURSE 6 One Size Printed Snap Cloth Diaper Cover, CPSIA Certified, for Babies Weighing 10 Pounds - Animal",1,amazon.ca,Amazon,Rouyn-Noranda,Quebec,J0Z 1K,Combined TCS+MTC,55,18.24,2.75,3.26,0,0,0,0,0,-3.26,0,-2.75,-8.25,-8.49,0,0,38.26,Released,"Feb 3, 2026 6:52:09 a.m. PST"
"Jan 22, 2026 11:33:22 p.m. PST",25544384651,Order,702-0448795-8434609,BUNBLE-DC-1,"LA PETITE OURSE 6 One Size Printed Snap Cloth Diaper Cover, CPSIA Certified, for Babies Weighing 10 Pounds - Animal",1,amazon.ca,Amazon,Burlington,Ontario,L7P 2B,Combined TCS+MTC,55,18.24,2.75,6.99,0,0,0,0,0,-6.99,0,-2.75,-8.25,-8.49,0,0,38.26,Released,"Jan 30, 2026 5:55:14 a.m. PST"
"Jan 27, 2026 2:17:42 p.m. PST",25544384651,Order,702-4163099-8440220,BUNBLE-DC-1,"LA PETITE OURSE 6 One Size Printed Snap Cloth Diaper Cover, CPSIA Certified, for Babies Weighing 10 Pounds - Animal",1,amazon.ca,Amazon,Hornby Island,British Columbia,V0R 1Z,Combined TCS+MTC,55,18.24,2.75,0,0,0,0,0,0,0,0,-2.75,-8.25,-9.08,0,0,37.67,Released,"Feb 5, 2026 7:19:58 a.m. PST"
"Jan 28, 2026 8:23:00 a.m. PST",25431919491,Refund,702-7498749-8241815,BUNBLE-DC-1,"LA PETITE OURSE 6 One Size Printed Snap Cloth Diaper Cover, CPSIA Certified, for Babies Weighing 10 Pounds - Animal",1,amazon.ca,Amazon,Yellowknife,Northwest Territories,X1A 0B,Combined TCS+MTC,-55,,-2.75,0,0,0,0,0,0,0,0,2.75,6.6,0,0,0,-48.4,Released,"Jan 28, 2026 8:23:00 a.m. PST"
"Jan 29, 2026 2:17:06 p.m. PST",25544384651,Order,701-4893529-6776215,BUNBLE-DC-1,"LA PETITE OURSE 6 One Size Printed Snap Cloth Diaper Cover, CPSIA Certified, for Babies Weighing 10 Pounds - Animal",1,amazon.ca,Amazon,Fitzroy Harbour,Ontario,K0A 1X,Combined TCS+MTC,55,18.24,2.75,0,0,0,0,0,0,0,0,-2.75,-8.25,-8.49,0,0,38.26,Released,"Feb 7, 2026 2:42:56 a.m. PST"
"Jan 30, 2026 10:25:58 a.m. PST",25544384651,Order,701-2316168-1418632,BUNBLE-DC-1,"LA PETITE OURSE 6 One Size Printed Snap Cloth Diaper Cover, CPSIA Certified, for Babies Weighing 10 Pounds - Animal",1,amazon.ca,Amazon,Aulac,New Brunswick,E4L 2M,Combined TCS+MTC,55,18.24,8.25,2.74,0,0,0,0,0,-2.74,0,-8.25,-8.25,-8.49,0,0,38.26,Released,"Feb 8, 2026 3:55:46 a.m. PST"
"Jan 4, 2026 6:27:57 p.m. PST",25325771691,Order,701-6864656-6489833,BUNDLE-10RS-5,"LA PETITE OURSE 10 One Size Printed Snap Cloth Diaper With 20 4-Layer Premium Bamboo Inserts, for Babies Weighing 10-35 Pounds - Black and White",1,amazon.ca,Amazon,Corman Park 344,Saskatchewan,S0K 1E,Combined TCS+MTC,170,60,8.5,3.27,0,0,0,0,0,-3.27,0,-8.5,-25.5,-13.07,0,0,131.43,Released,"Jan 13, 2026 5:28:57 a.m. PST"
"Jan 6, 2026 7:29:53 a.m. PST",25431919491,Order,701-3838692-1958656,BUNDLE-10RS-5,"LA PETITE OURSE 10 One Size Printed Snap Cloth Diaper With 20 4-Layer Premium Bamboo Inserts, for Babies Weighing 10-35 Pounds - Black and White",1,amazon.ca,Amazon,victoria,British Columbia,V8Y 2Y,Combined TCS+MTC,170,60,8.5,0,0,0,0,0,0,0,0,-8.5,-25.5,-13.07,0,0,131.43,Released,"Jan 16, 2026 3:58:15 a.m. PST"
"Jan 7, 2026 4:58:51 p.m. PST",25431919491,Order,702-4259260-5365059,BUNDLE-10RS-5,"LA PETITE OURSE 10 One Size Printed Snap Cloth Diaper With 20 4-Layer Premium Bamboo Inserts, for Babies Weighing 10-35 Pounds - Black and White",1,amazon.ca,Amazon,Regina,Saskatchewan,S4S 3V,Combined TCS+MTC,170,60,8.5,0,0,0,0,0,0,0,0,-8.5,-25.5,-13.07,0,0,131.43,Released,"Jan 15, 2026 2:53:05 p.m. PST"
"Jan 10, 2026 3:08:36 p.m. PST",25431919491,Order,701-1373529-9261004,BUNDLE-10RS-5,"LA PETITE OURSE 10 One Size Printed Snap Cloth Diaper With 20 4-Layer Premium Bamboo Inserts, for Babies Weighing 10-35 Pounds - Black and White",1,amazon.ca,Amazon,Winnipeg,Manitoba,R3N 1N,Combined TCS+MTC,170,60,8.5,0,0,0,0,0,0,0,0,-8.5,-25.5,-13.07,0,0,131.43,Released,"Jan 20, 2026 6:26:24 a.m. PST"
"Jan 10, 2026 6:47:23 p.m. PST",25431919491,Order,702-8671435-8277028,BUNDLE-10RS-5,"LA PETITE OURSE 10 One Size Printed Snap Cloth Diaper With 20 4-Layer Premium Bamboo Inserts, for Babies Weighing 10-35 Pounds - Black and White",1,amazon.ca,Amazon,ROSEMERE,Quebec,J7A 4T,Combined TCS+MTC,170,60,8.5,5.9,0,0,0,0,0,-5.9,0,-8.5,-25.5,-13.07,0,0,131.43,Released,"Jan 19, 2026 3:36:33 a.m. PST"
"Jan 11, 2026 9:56:47 a.m. PST",25431919491,Order,702-9752404-4461066,BUNDLE-10RS-5,"LA PETITE OURSE 10 One Size Printed Snap Cloth Diaper With 20 4-Layer Premium Bamboo Inserts, for Babies Weighing 10-35 Pounds - Black and White",1,amazon.ca,Amazon,victoria,British Columbia,V8Y 2Y,Combined TCS+MTC,170,60,8.5,0,0,0,0,0,0,0,0,-8.5,-25.5,-13.07,0,0,131.43,Released,"Jan 20, 2026 10:58:43 p.m. PST"
"Jan 11, 2026 10:16:11 a.m. PST",25431919491,Order,701-6827920-5096261,BUNDLE-10RS-5,"LA PETITE OURSE 10 One Size Printed Snap Cloth Diaper With 20 4-Layer Premium Bamboo Inserts, for Babies Weighing 10-35 Pounds - Black and White",1,amazon.ca,Amazon,Fort Liard,Northwest Territories,X0G 0A,Combined TCS+MTC,170,60,8.5,13.06,0.65,0,0,0,0,0,0,-18.3,-51,-39.18,0,0,83.73,Released,"Jan 29, 2026 9:04:26 a.m. PST"
"Jan 11, 2026 10:16:11 a.m. PST",25431919491,Order,701-6827920-5096261,BUNDLE-10RS-5,"LA PETITE OURSE 10 One Size Printed Snap Cloth Diaper With 20 4-Layer Premium Bamboo Inserts, for Babies Weighing 10-35 Pounds - Black and White",1,amazon.ca,Amazon,Fort Liard,Northwest Territories,X0G 0A,,170,60,8.5,13.05,0.65,0,0,0,0,0,0,0,0,-13.07,0,0,179.13,Released,"Jan 29, 2026 9:04:26 a.m. PST"
"Jan 13, 2026 8:23:30 p.m. PST",25431919491,Order,701-7867069-4785838,BUNDLE-10RS-5,"LA PETITE OURSE 10 One Size Printed Snap Cloth Diaper With 20 4-Layer Premium Bamboo Inserts, for Babies Weighing 10-35 Pounds - Black and White",1,amazon.ca,Amazon,Mitchell,Ontario,N0K 1N,Combined TCS+MTC,170,60,8.5,0,0,0,0,0,0,0,0,-8.5,-25.5,-13.07,0,0,131.43,Released,"Jan 23, 2026 5:21:57 a.m. PST"
"Jan 22, 2026 9:45:47 a.m. PST",25431919491,Refund,701-6827920-5096261,BUNDLE-10RS-5,"LA PETITE OURSE 10 One Size Printed Snap Cloth Diaper With 20 4-Layer Premium Bamboo Inserts, for Babies Weighing 10-35 Pounds - Black and White",1,amazon.ca,Amazon,Fort Liard,Northwest Territories,X0G 0A,Combined TCS+MTC,-170,,-8.5,-13.06,-0.65,0,0,0,0,0,0,9.15,20.5,13.06,0,0,-149.5,Released,"Jan 29, 2026 3:45:18 a.m. PST"
"Jan 22, 2026 11:21:10 a.m. PST",25544384651,Order,701-2249569-3945066,BUNDLE-10RS-5,"LA PETITE OURSE 10 One Size Printed Snap Cloth Diaper With 20 4-Layer Premium Bamboo Inserts, for Babies Weighing 10-35 Pounds - Black and White",1,amazon.ca,Amazon,Yarmouth,Nova Scotia,B5A 2N,Combined TCS+MTC,170,60,8.5,0,0,0,0,0,0,0,0,-8.5,-25.5,-12.39,0,0,132.11,Released,"Feb 4, 2026 7:03:55 a.m. PST"
"Jan 22, 2026 4:38:12 p.m. PST",25544384651,Order,701-8130111-2333825,BUNDLE-10RS-5,"LA PETITE OURSE 10 One Size Printed Snap Cloth Diaper With 20 4-Layer Premium Bamboo Inserts, for Babies Weighing 10-35 Pounds - Black and White",1,amazon.ca,Amazon,St-Aime,Quebec,J0G 1K,Combined TCS+MTC,170,60,8.5,2.74,0,0,0,0,0,-2.74,0,-8.5,-25.5,-12.39,0,0,132.11,Released,"Feb 3, 2026 6:15:45 a.m. PST"
"Jan 22, 2026 8:05:13 p.m. PST",25544384651,Order,702-7694992-9548251,BUNDLE-10RS-5,"LA PETITE OURSE 10 One Size Printed Snap Cloth Diaper With 20 4-Layer Premium Bamboo Inserts, for Babies Weighing 10-35 Pounds - Black and White",1,amazon.ca,Amazon,Sainte-Julienne,Quebec,J0K 2T,Combined TCS+MTC,170,60,8.5,0,0,0,0,0,0,0,0,-8.5,-25.5,-12.39,0,0,132.11,Released,"Feb 2, 2026 2:02:24 a.m. PST"
"Jan 24, 2026 1:24:55 p.m. PST",25544384651,Order,702-9628196-9257005,BUNDLE-10RS-5,"LA PETITE OURSE 10 One Size Printed Snap Cloth Diaper With 20 4-Layer Premium Bamboo Inserts, for Babies Weighing 10-35 Pounds - Black and White",1,amazon.ca,Amazon,Chilliwack,British Columbia,V2P 3C,Combined TCS+MTC,170,60,8.5,0,0,0,0,0,0,0,0,-8.5,-25.5,-12.39,0,0,132.11,Released,"Feb 2, 2026 4:42:46 a.m. PST"
"Jan 26, 2026 2:55:33 a.m. PST",25544384651,Order,701-7572470-4082637,BUNDLE-10RS-5,"LA PETITE OURSE 10 One Size Printed Snap Cloth Diaper With 20 4-Layer Premium Bamboo Inserts, for Babies Weighing 10-35 Pounds - Black and White",1,amazon.ca,Amazon,Squamish,British Columbia,V8B 0C,Combined TCS+MTC,170,60,8.5,0,0,0,0,0,0,0,0,-8.5,-25.5,-12.39,0,0,132.11,Released,"Feb 4, 2026 6:16:16 a.m. PST"
"Jan 26, 2026 11:22:55 a.m. PST",25544384651,Order,702-5169565-4554636,BUNDLE-10RS-5,"LA PETITE OURSE 10 One Size Printed Snap Cloth Diaper With 20 4-Layer Premium Bamboo Inserts, for Babies Weighing 10-35 Pounds - Black and White",1,amazon.ca,Amazon,Mississauga,Ontario,L4T 3R,Combined TCS+MTC,170,60,8.5,0,0,0,0,0,0,0,0,-8.5,-25.5,-12.39,0,0,132.11,Released,"Feb 5, 2026 6:09:19 a.m. PST"
"Jan 29, 2026 10:21:31 a.m. PST",25544384651,Order,701-1519786-2761804,BUNDLE-10RS-5,"LA PETITE OURSE 10 One Size Printed Snap Cloth Diaper With 20 4-Layer Premium Bamboo Inserts, for Babies Weighing 10-35 Pounds - Black and White",1,amazon.ca,Amazon,Mississauga,Ontario,L4T 3R,Combined TCS+MTC,170,60,8.5,5.9,0,0,0,0,0,-5.9,0,-8.5,-25.5,-12.39,0,0,132.11,Released,"Feb 10, 2026 6:57:11 a.m. PST"
"Jan 2, 2026 1:30:06 a.m. PST",25325771691,Order,701-6219835-1484206,BUNDLE-12BMI,"LA PETITE OURSE Bamboo Cloth Diaper Inserts, 4 Layers of Ultra Absorbent Bamboo, Reusable Inserts for Cloth Diapers, CPSIA Certified - Pack of 12",1,amazon.ca,Amazon,Toronto,Ontario,M4S 1S,Combined TCS+MTC,55,14.58,2.75,0,0,0,0,0,0,0,0,-2.75,-8.25,-9.39,0,0,37.36,Released,"Jan 10, 2026 11:08:02 a.m. PST"
"Jan 3, 2026 7:26:01 a.m. PST",25325771691,Order,701-0748659-4645046,BUNDLE-12BMI,"LA PETITE OURSE Bamboo Cloth Diaper Inserts, 4 Layers of Ultra Absorbent Bamboo, Reusable Inserts for Cloth Diapers, CPSIA Certified - Pack of 12",1,amazon.ca,Amazon,St-Henri,Québec,G0R 3E,Combined TCS+MTC,55,14.58,2.75,0,0,0,0,0,0,0,0,-2.75,-8.25,-9.39,0,0,37.36,Released,"Jan 14, 2026 1:29:03 a.m. PST"
"Jan 15, 2026 1:48:29 p.m. PST",25431919491,Order,701-5027856-0347456,BUNDLE-12BMI,"LA PETITE OURSE Bamboo Cloth Diaper Inserts, 4 Layers of Ultra Absorbent Bamboo, Reusable Inserts for Cloth Diapers, CPSIA Certified - Pack of 12",1,amazon.ca,Amazon,Gatineau,Quebec,J8Y 2G,Combined TCS+MTC,55,14.58,2.48,0,0,0,0,0,0,-5.5,0,-2.48,-7.43,-8.85,0,0,33.22,Released,"Jan 24, 2026 1:35:17 a.m. PST"
"Jan 11, 2026 7:28:06 p.m. PST",25325771691,Refund,701-1248035-9353861,BUNDLE-12CBI,"LA PETITE OURSE Charcoal Bamboo Cloth Diapers Inserts, 4-Layers High Absorbing Microfiber, Reusable Liners for Cloth Diapers, CPSIA Certified - Pack o",1,amazon.ca,Amazon,Calgary,Alberta,T2N 0Z,Combined TCS+MTC,-42.5,,-2.13,0,0,0,0,0,0,0,0,2.13,5.1,0,0,0,-37.4,Released,"Jan 11, 2026 7:28:06 p.m. PST"
"Jan 16, 2026 12:48:44 a.m. PST",25431919491,Adjustment,702-5664123-2178666,BUNDLE-12CBI,FBA Inventory Reimbursement - Customer Return,1,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,Released,"Jan 16, 2026 12:48:44 a.m. PST"
"Jan 3, 2026 4:22:43 a.m. PST",25325771691,Order,701-8094906-4852233,BUNDLE-12MFI,"LA PETITE OURSE Microfiber Cloth Diapers Inserts, 3 Layers High Absorbing Microfiber, Reusable Liners for Cloth Diapers, CPSIA Certified - Pack of 12",1,amazon.ca,Amazon,Dégelis,Québec,G5T1V,Combined TCS+MTC,50,7.92,2.5,0,0,0,0,0,0,0,0,-2.5,-7.5,-10.17,0,0,32.33,Released,"Jan 12, 2026 6:53:14 a.m. PST"
"Jan 12, 2026 11:19:21 a.m. PST",25431919491,Order,701-1127294-8141848,BUNDLE-12MFI,"LA PETITE OURSE Microfiber Cloth Diapers Inserts, 3 Layers High Absorbing Microfiber, Reusable Liners for Cloth Diapers, CPSIA Certified - Pack of 12",1,amazon.ca,Amazon,Durham-Sud,Quebec,J0H 2C,Combined TCS+MTC,50,7.92,2.5,0,0,0,0,0,0,0,0,-2.5,-7.5,-10.17,0,0,32.33,Released,"Jan 22, 2026 8:13:00 a.m. PST"
"Jan 16, 2026 9:14:13 p.m. PST",25431919491,Order,701-8037684-2072254,BUNDLE-12MFI,"LA PETITE OURSE Microfiber Cloth Diapers Inserts, 3 Layers High Absorbing Microfiber, Reusable Liners for Cloth Diapers, CPSIA Certified - Pack of 12",1,amazon.ca,Amazon,Anola,Manitoba,R5L 0E,Combined TCS+MTC,50,7.92,2.5,0,0,4.99,0.25,0,0,0,0,-2.75,-7.5,-14.59,0,0,32.9,Released,"Jan 25, 2026 11:38:42 p.m. PST"
"Jan 17, 2026 10:16:57 p.m. PST",25431919491,Order,701-1375441-2711423,BUNDLE-12MFI,"LA PETITE OURSE Microfiber Cloth Diapers Inserts, 3 Layers High Absorbing Microfiber, Reusable Liners for Cloth Diapers, CPSIA Certified - Pack of 12",1,amazon.ca,Amazon,Hamilton,Ontario,L8L 7B,Combined TCS+MTC,50,7.92,2.5,0,0,0,0,0,0,0,0,-2.5,-7.5,-9.6,0,0,32.9,Released,"Jan 26, 2026 2:37:43 a.m. PST"
"Jan 23, 2026 10:47:40 a.m. PST",25544384651,Order,701-8130111-2333825,BUNDLE-12MFI,"LA PETITE OURSE Microfiber Cloth Diapers Inserts, 3 Layers High Absorbing Microfiber, Reusable Liners for Cloth Diapers, CPSIA Certified - Pack of 12",2,amazon.ca,Amazon,St-Aime,Quebec,J0G 1K,Combined TCS+MTC,100,7.92,5,5.48,0,0,0,0,0,-5.48,0,-5,-15,-19.2,0,0,65.8,Released,"Jan 31, 2026 11:39:37 p.m. PST"
"Jan 23, 2026 11:18:09 a.m. PST",25544384651,Order,701-3422846-6009804,BUNDLE-12MFI,"LA PETITE OURSE Microfiber Cloth Diapers Inserts, 3 Layers High Absorbing Microfiber, Reusable Liners for Cloth Diapers, CPSIA Certified - Pack of 12",2,amazon.ca,Amazon,St-Aime,Quebec,J0G 1K,Combined TCS+MTC,100,7.92,5,5.48,0,0,0,0,0,-5.48,0,-5,-15,-19.2,0,0,65.8,Released,"Feb 1, 2026 1:31:20 a.m. PST"
"Jan 28, 2026 4:44:18 p.m. PST",25431919491,Refund,701-1375441-2711423,BUNDLE-12MFI,"LA PETITE OURSE Microfiber Cloth Diapers Inserts, 3 Layers High Absorbing Microfiber, Reusable Liners for Cloth Diapers, CPSIA Certified - Pack of 12",1,amazon.ca,Amazon,Hamilton,Ontario,L8L 7B,Combined TCS+MTC,-50,,-2.5,0,0,0,0,0,0,0,0,2.5,6,0,0,0,-44,Released,"Jan 28, 2026 4:44:18 p.m. PST"
"Jan 29, 2026 5:01:08 a.m. PST",25544384651,Order,702-5894413-9966603,BUNDLE-12MFI,"LA PETITE OURSE Microfiber Cloth Diapers Inserts, 3 Layers High Absorbing Microfiber, Reusable Liners for Cloth Diapers, CPSIA Certified - Pack of 12",1,amazon.ca,Amazon,St. Albert,Alberta,T8N 7Z,Combined TCS+MTC,50,7.92,2.5,0,0,0,0,0,0,0,0,-2.5,-7.5,-9.6,0,0,32.9,Released,"Feb 6, 2026 7:33:04 a.m. PST"
"Jan 29, 2026 2:17:57 p.m. PST",25544384651,Order,702-2611804-3456269,BUNDLE-12MFI,"LA PETITE OURSE Microfiber Cloth Diapers Inserts, 3 Layers High Absorbing Microfiber, Reusable Liners for Cloth Diapers, CPSIA Certified - Pack of 12",1,amazon.ca,Amazon,Sherbrooke,Quebec,J1K 2C,Combined TCS+MTC,50,7.92,2.5,0,0,0,0,0,0,0,0,-2.5,-7.5,-9.6,0,0,32.9,Released,"Feb 7, 2026 10:09:00 p.m. PST"
"Jan 30, 2026 12:48:42 p.m. PST",25544384651,Order,701-2834577-0631439,BUNDLE-12MFI,"LA PETITE OURSE Microfiber Cloth Diapers Inserts, 3 Layers High Absorbing Microfiber, Reusable Liners for Cloth Diapers, CPSIA Certified - Pack of 12",1,amazon.ca,Amazon,Vancouver,British Columbia,V5Y0L,Combined TCS+MTC,50,7.92,2.5,0,0,0,0,0,0,0,0,-2.5,-7.5,-9.6,0,0,32.9,Released,"Feb 8, 2026 7:38:40 a.m. PST"
"Jan 31, 2026 7:29:33 a.m. PST",25544384651,Refund,701-8037684-2072254,BUNDLE-12MFI,"LA PETITE OURSE Microfiber Cloth Diapers Inserts, 3 Layers High Absorbing Microfiber, Reusable Liners for Cloth Diapers, CPSIA Certified - Pack of 12",1,amazon.ca,Amazon,Anola,Manitoba,R5L 0E,Combined TCS+MTC,-50,,-2.5,0,0,-4.99,-0.25,0,0,0,0,2.75,6,4.99,0,0,-44,Released,"Jan 31, 2026 7:29:33 a.m. PST"
"Jan 8, 2026 3:29:34 p.m. PST",25431919491,Order,701-1745340-8897045,BUNDLE-6CLPS-1,"LA PETITE OURSE 6 One Size Printed Snap Cloth Diaper with 12 4-Layer Premium Bamboo Inserts, for Babies Weighing 10-35 Pounds - Sushi",1,amazon.ca,Amazon,Gibsons,British Columbia,V0N 1V,Combined TCS+MTC,95,36,4.75,0,0,0,0,0,0,0,0,-4.75,-14.25,-10.76,0,0,69.99,Released,"Jan 18, 2026 8:02:47 a.m. PST"
"Jan 13, 2026 2:59:39 p.m. PST",25431919491,Order,701-0811074-6601855,BUNDLE-6CLPS-1,"LA PETITE OURSE 6 One Size Printed Snap Cloth Diaper with 12 4-Layer Premium Bamboo Inserts, for Babies Weighing 10-35 Pounds - Sushi",1,amazon.ca,Amazon,Deux-Montagnes,Quebec,J7R 7G,Combined TCS+MTC,95,36,4.28,0,0,0,0,0,0,-9.5,0,-4.28,-12.83,-10.76,0,0,61.91,Released,"Jan 22, 2026 12:50:14 a.m. PST"
"Jan 28, 2026 11:53:12 p.m. PST",25544384651,Order,702-7485398-6783459,BUNDLE-6CLPS-1,"LA PETITE OURSE 6 One Size Printed Snap Cloth Diaper with 12 4-Layer Premium Bamboo Inserts, for Babies Weighing 10-35 Pounds - Sushi",1,amazon.ca,Amazon,Milton,Ontario,L9T 8V,Combined TCS+MTC,95,36,4.28,0,0,0,0,0,0,-9.5,0,-4.28,-12.83,-10.08,0,0,62.59,Released,"Feb 6, 2026 7:42:36 a.m. PST"
"Jan 30, 2026 12:07:54 a.m. PST",25544384651,Adjustment,,BUNDLE-6CLPS-1,FBA Inventory Reimbursement - Damaged:Warehouse,1,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,33.25,33.25,Released,"Jan 30, 2026 12:07:54 a.m. PST"
"Jan 30, 2026 10:23:49 a.m. PST",25544384651,Order,701-2316168-1418632,BUNDLE-6CLPS-1,"LA PETITE OURSE 6 One Size Printed Snap Cloth Diaper with 12 4-Layer Premium Bamboo Inserts, for Babies Weighing 10-35 Pounds - Sushi",1,amazon.ca,Amazon,Aulac,New Brunswick,E4L 2M,Combined TCS+MTC,95,36,14.25,2.74,0,0,0,0,0,-2.74,0,-14.25,-14.25,-10.08,0,0,70.67,Released,"Feb 8, 2026 5:57:01 a.m. PST"
"Jan 16, 2026 3:21:35 p.m. PST",25431919491,Order,702-5941703-5623423,BUNDlE-8PD-1,"8 One Size Printed Cloth Diaper System with 16 Premium Bamboo Inserts, Eco-Friendly, Simple Gusset, Adjustable Fit for Babies 10-35 lbs - Tropix",1,amazon.ca,Amazon,Charlemagne,Quebec,J5Z 1V,Combined TCS+MTC,140,50,7,0,0,0,0,0,0,0,0,-7,-21,-12.3,0,0,106.7,Released,"Jan 24, 2026 8:17:30 a.m. PST"
"Jan 31, 2026 2:30:42 p.m. PST",25544384651,Order,702-1497997-5188220,BUNDlE-8PD-1,"8 One Size Printed Cloth Diaper System with 16 Premium Bamboo Inserts, Eco-Friendly, Simple Gusset, Adjustable Fit for Babies 10-35 lbs - Tropix",1,amazon.ca,Amazon,Port Coquitlam,British Columbia,V3E 3G,Combined TCS+MTC,140,50,7,0,0,0,0,0,0,0,0,-7,-21,-12.3,0,0,106.7,Released,"Feb 9, 2026 1:53:51 a.m. PST"
"Jan 4, 2026 6:21:21 a.m. PST",25325771691,Order,702-7142969-0083417,BUNDLE-8PD-3,"8 One Size Printed Cloth Diaper System with 16 Premium Bamboo Inserts, Eco-Friendly, Simple Gusset, Adjustable Fit for Babies 10-35 lbs - Mystic",1,amazon.ca,Amazon,Regina,Saskatchewan,S4S 3V,Combined TCS+MTC,140,50,7,0,0,0,0,0,0,0,0,-7,-21,-12.98,0,0,106.02,Released,"Jan 13, 2026 10:56:31 p.m. PST"
"Jan 7, 2026 3:45:03 p.m. PST",25325771691,Refund,702-1526022-7016269,BUNDLE-8PD-3,"8 One Size Printed Cloth Diaper System with 16 Premium Bamboo Inserts, Eco-Friendly, Simple Gusset, Adjustable Fit for Babies 10-35 lbs - Mystic",1,amazon.ca,Amazon,Regina,Saskatchewan,S4S 3V,Combined TCS+MTC,-140,,-7,0,0,0,0,0,0,0,0,7,16.8,0,0,0,-123.2,Released,"Jan 11, 2026 10:42:13 a.m. PST"
"Jan 7, 2026 4:06:27 p.m. PST",25325771691,Refund,702-7142969-0083417,BUNDLE-8PD-3,"8 One Size Printed Cloth Diaper System with 16 Premium Bamboo Inserts, Eco-Friendly, Simple Gusset, Adjustable Fit for Babies 10-35 lbs - Mystic",1,amazon.ca,Amazon,Regina,Saskatchewan,S4S 3V,Combined TCS+MTC,-140,,-7,0,0,0,0,0,0,0,0,7,16.8,0,0,0,-123.2,Released,"Jan 14, 2026 5:16:48 a.m. PST"
"Jan 16, 2026 12:44:47 a.m. PST",25431919491,Order,702-7013653-7868263,BUNDLE-8PD-3,"8 One Size Printed Cloth Diaper System with 16 Premium Bamboo Inserts, Eco-Friendly, Simple Gusset, Adjustable Fit for Babies 10-35 lbs - Mystic",1,amazon.ca,Amazon,Binbrook,Ontario,L0R 1C,Combined TCS+MTC,140,50,7,0,0,0,0,0,0,0,0,-7,-21,-12.3,0,0,106.7,Released,"Jan 24, 2026 1:55:45 a.m. PST"
"Jan 2, 2026 1:45:37 p.m. PST",25325771691,Order,701-4768032-1447432,BUNDLE-CLPS-1,"LA PETITE OURSE 4 One Size Printed Snap Cloth Diaper With 8 4-Layer Premium Bamboo Inserts + 1 Free Wet Bag, for Babies Weighing 10-35 Pounds - (Balan",1,amazon.ca,Amazon,Toronto,Ontario,M2J 0G,Combined TCS+MTC,70,26.17,3.5,0,0,0,0,0,0,0,0,-3.5,-10.5,-10.76,0,0,48.74,Released,"Jan 10, 2026 11:11:10 p.m. PST"
