id,amazon_order_id,merchant_order_id,purchase_date,last_updated_date,order_status,fulfillment_channel,sales_channel,order_channel,url,ship_service_level,product_name,sku,asin,item_status,quantity,currency,item_price,item_tax,shipping_price,shipping_tax,gift_wrap_price,gift_wrap_tax,item_promotion_discount,ship_promotion_discount,ship_city,ship_state,ship_postal_code,ship_country,promotion_ids,is_business_order,purchase_order_number,price_designation,buyer_identification_number,buyer_identification_type,created_at
1,S01-5294816-5051909,u5wG00itx8,2026-02-23T17:46:12+00:00,2026-03-01T19:01:54+00:00,Shipped,Amazon,Non-Amazon,,,Standard,-,BUNDLE-CLPS-9,B09L67ZZFR,Unshipped,1,,,,,,,,,,Longueuil,QC,"J4K 4H6",CA,,,,,,,"2026-04-29 11:20:59"
2,S01-2853141-7492355,nMG0JgiuP0,2026-02-16T17:55:17+00:00,2026-02-25T16:30:31+00:00,Shipped,Amazon,Non-Amazon,,,Standard,-,BUNDLE-ROUL-1,B09DLBVY1L,Unshipped,2,,,,,,,,,,Longueuil,QC,"J4K 4H6",CA,,,,,,,"2026-04-29 11:20:59"
3,S01-8578115-3401354,rHtvM3nD7T,2026-02-09T17:31:45+00:00,2026-03-03T00:33:19+00:00,Shipped,Amazon,Non-Amazon,,,Standard,-,BUNBLE-DC-1,B09V5QN8SR,Unshipped,1,,,,,,,,,,Longueuil,QC,"J4K 4H6",CA,,,,,,,"2026-04-29 11:20:59"
4,702-4705604-3489048,702-4705604-3489048,2026-03-01T03:26:51+00:00,2026-03-01T05:01:07+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,35.5,1.78,,,,,,,Brampton,Ontario,"L6S 2Y8",CA,,,,,,,"2026-04-29 11:20:59"
5,701-0848741-8160204,701-0848741-8160204,2026-03-01T03:18:18+00:00,2026-03-01T09:31:17+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"La Petite Ourse Washable Nursing Pads for Breastfeeding - 4-Layer Bamboo and Polyester Reusable Breast Pads Nursing - Ultra-Soft, Thin & Highly Absorb",Nursing-03,B0B42X81PJ,Shipped,1,CAD,26.49,3.44,,,,,,,Ottawa,Ontario,"K2H 6V6",CA,,,,,,,"2026-04-29 11:20:59"
6,702-8069718-7189064,702-8069718-7189064,2026-02-28T19:57:52+00:00,2026-03-01T06:38:42+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE Reusable Swim Diapers - Adjustable, Washable & Leakproof Swimmers - Baby Swimming Diapers for Boys & Girls - Ideal for Swimming Lesson",BUNDLE-3P-L,B0CT2CL5R6,Shipped,1,CAD,45,2.25,,,,,,,Winnipeg,MB,"R2M 0A2",CA,,,,,,,"2026-04-29 11:20:59"
7,701-0946726-2571468,701-0946726-2571468,2026-02-28T19:21:35+00:00,2026-03-01T00:50:48+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Reusable Swim Diapers - Adjustable, Washable & Leakproof Swimmers - Baby Swimming Diapers for Boys & Girls - Ideal for Swimming Lesson",BUNDLE-3P-L,B0CT2CL5R6,Shipped,1,CAD,45,2.25,6.99,,,,,6.99,"Stoney Creek",Ontario,"L8E 0J4",CA,,,,,,,"2026-04-29 11:20:59"
8,702-5504379-9380267,702-5504379-9380267,2026-02-28T18:48:38+00:00,2026-03-01T06:36:13+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE 6 One Size Printed Snap Cloth Diaper with 12 4-Layer Premium Bamboo Inserts, for Babies Weighing 10-35 Pounds - Sushi",BUNDLE-6CLPS-1,B09Z6VSHTL,Shipped,1,CAD,95,4.75,,,,,,,Toronto,Ontario,"M6J 2V7",CA,,,,,,,"2026-04-29 11:20:59"
9,702-5617793-5501854,702-5617793-5501854,2026-02-28T18:33:56+00:00,2026-03-02T07:50:55+00:00,Shipped,Amazon,Amazon.ca,,,Standard,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,35.5,4.26,3.92,,,,,3.92,Penticton,"British Columbia","V2A 4N2",CA,,,,,,,"2026-04-29 11:20:59"
10,702-7220403-6030627,702-7220403-6030627,2026-02-28T18:12:56+00:00,2026-03-07T17:38:54+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE Microfiber Cloth Diapers Inserts, 3 Layers High Absorbing Microfiber, Reusable Liners for Cloth Diapers, CPSIA Certified - Pack of 12",BUNDLE-12MFI,B09V5S6K99,Shipped,1,CAD,50,2.5,,,,,,,Gatineau,Quebec,"J9H 5G3",CA,,,,,,,"2026-04-29 11:20:59"
11,702-0708941-7145050,702-0708941-7145050,2026-02-28T18:12:56+00:00,2026-03-07T17:39:55+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,35.5,1.78,,,,,,,Gatineau,Quebec,"J9H 5G3",CA,,,,,,,"2026-04-29 11:20:59"
12,701-6035200-9049047,701-6035200-9049047,2026-02-28T13:43:34+00:00,2026-02-28T18:28:10+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,35.5,1.78,6.99,,,,,6.99,Cambridge,Ontario,"N1R 0C6",CA,,,,,,,"2026-04-29 11:20:59"
13,702-7982182-1755421,702-7982182-1755421,2026-02-28T12:56:35+00:00,2026-02-28T21:33:43+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,35.5,1.78,,,,,,,Brighton,ON,"K0K 1H0",CA,,,,,,,"2026-04-29 11:20:59"
14,702-4209197-5097858,702-4209197-5097858,2026-02-28T06:16:36+00:00,2026-03-03T00:46:57+00:00,Shipped,Amazon,Amazon.ca,,,Standard,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,35.5,4.26,3.92,,,,,3.92,Ucluelet,"British Columbia","V0R 3A0",CA,,,,,,,"2026-04-29 11:20:59"
15,701-3268037-5789865,701-3268037-5789865,2026-02-28T03:51:56+00:00,2026-03-03T05:55:26+00:00,Shipped,Amazon,Amazon.ca,,,Standard,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,35.5,1.78,2.94,,,,,2.94,Quebec,Quebec,"G2K 0N4",CA,,,,,,,"2026-04-29 11:20:59"
16,701-3268037-5789865,701-3268037-5789865,2026-02-28T03:51:56+00:00,2026-03-03T05:55:26+00:00,Shipped,Amazon,Amazon.ca,,,Standard,"LA PETITE OURSE Reusable Swim Diapers - Adjustable, Washable & Leakproof Swimmers - Baby Swimming Diapers for Boys & Girls - Ideal for Swimming Lesson",BUNDLE-3P-M,B0CT2PKTQH,Shipped,1,CAD,45,2.25,2.93,,,,,2.93,Quebec,Quebec,"G2K 0N4",CA,,,,,,,"2026-04-29 11:20:59"
17,702-2419543-7917847,702-2419543-7917847,2026-02-28T02:30:13+00:00,2026-02-28T09:52:28+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE Wet Dry Bags with Zipper Closure and Hanging Strip, Washable, Reusable, Waterproof, for Swimming Suit, Baby Cloth Diapers, Beach, Pool",BUNDLE-WDRB-6,B0BPNZFLQV,Shipped,1,CAD,34,4.08,,,,,,,Winnipeg,Manitoba,"R2H 1W8",CA,,,,,,,"2026-04-29 11:20:59"
18,701-2434418-5188251,701-2434418-5188251,2026-02-28T01:06:25+00:00,2026-03-02T01:35:48+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,35.5,1.78,,,,,,,Montreal,Quebec,"H4E 3X9",CA,,,,,,,"2026-04-29 11:20:59"
19,702-7747196-4531434,702-7747196-4531434,2026-02-28T00:54:39+00:00,2026-03-08T21:50:24+00:00,Cancelled,Amazon,Amazon.ca,,www.amazon.ca,Standard,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Cancelled,0,,,,,,,,,,Montreal,Quebec,"H1X 2R8",CA,,,,,,,"2026-04-29 11:20:59"
20,701-5905504-9684211,701-5905504-9684211,2026-02-27T23:48:59+00:00,2026-02-28T02:37:15+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,35.5,4.79,,,,,3.55,,Sainte-Marie-De-Kent,"New Brunswick","E4S 1R3",CA,"Subscribe and Save Promotion V2",,,,,,"2026-04-29 11:20:59"
21,701-8095427-4750646,701-8095427-4750646,2026-02-27T23:38:01+00:00,2026-02-27T23:47:33+00:00,Cancelled,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Cancelled,0,,,,,,,,,,Sainte-Marie-De-Kent,"New Brunswick","E4S 1R3",CA,,,,,,,"2026-04-29 11:20:59"
22,701-2533787-8631425,701-2533787-8631425,2026-02-27T23:27:07+00:00,2026-02-27T23:42:45+00:00,Cancelled,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Cancelled,0,,,,,,,,,,Sainte-Marie-De-Kent,"New Brunswick","E4S 1R3",CA,,,,,,,"2026-04-29 11:20:59"
23,702-9549775-9459417,702-9549775-9459417,2026-02-27T23:01:02+00:00,2026-03-01T22:13:36+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"4 One Size Printed Snap Cloth Diaper With 8 4-Layer Premium Bamboo Inserts + 1 Free Wet Bag, for Babies Weighing 10-35 Pounds - (Adventure)",BUNDLE-CLPS-8,B09NMMQQQN,Shipped,1,CAD,70,3.5,,,,,,,"Richmond Hill",On,"L4E 5C6",CA,,,,,,,"2026-04-29 11:20:59"
24,702-2846764-9496246,702-2846764-9496246,2026-02-27T21:39:01+00:00,2026-02-28T10:25:32+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE 10 One Size Animal Printed Snap Cloth Diaper With 20 4-Layer Premium Bamboo Inserts, for Babies Weighing 10-35 Pounds",BUNDLE-10CLPS,B09RPVGZWS,Shipped,1,CAD,170,8.5,,,,,,,"Wasaga beach",Ontario,"L9Z 1E6",CA,,,,,,,"2026-04-29 11:20:59"
25,702-0780203-6348241,702-0780203-6348241,2026-02-27T21:29:01+00:00,2026-02-27T21:31:31+00:00,Cancelled,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE 10 One Size Animal Printed Snap Cloth Diaper With 20 4-Layer Premium Bamboo Inserts, for Babies Weighing 10-35 Pounds",BUNDLE-10CLPS,B09RPVGZWS,Cancelled,0,,,,,,,,,,"Wasaga beach",Ontario,"L9Z 1E6",CA,,,,,,,"2026-04-29 11:20:59"
26,701-3161625-1357817,701-3161625-1357817,2026-02-27T19:19:48+00:00,2026-03-07T05:20:32+00:00,Shipped,Amazon,Amazon.ca,,,Standard,"LA PETITE OURSE Baby Bibs with Sleeves - 2-Pack Long Sleeve Bibs for 6-12 Months - Adjustable Fit with Snaps - Lightweight & Water-Resistant PUL, Cana",BUNDLE-TAB-DUM,B0CXDYWV87,Shipped,1,CAD,30,4.49,2.94,,,,,2.94,Trois-Pistoles,Quebec,"G0L 4K0",CA,,,,,,,"2026-04-29 11:20:59"
27,701-9711543-1401061,701-9711543-1401061,2026-02-27T18:27:45+00:00,2026-02-28T01:43:36+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,35.5,1.78,6.99,,,,,6.99,Ottawa,Ontario,"K2C 2W7",CA,,,,,,,"2026-04-29 11:20:59"
28,702-8298324-1764201,702-8298324-1764201,2026-02-27T17:52:29+00:00,2026-02-28T00:33:11+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"La Petite Ourse Washable Nursing Pads for Breastfeeding - 4-Layer Bamboo and Polyester Reusable Breast Pads Nursing - Ultra-Soft, Thin & Highly Absorb",Nursing-03,B0B42X81PJ,Shipped,1,CAD,26.49,3.44,,,,,,,Hamilton,Ontario,"L8W 3H7",CA,,,,,,,"2026-04-29 11:20:59"
29,701-6562057-3417823,701-6562057-3417823,2026-02-27T17:17:41+00:00,2026-02-28T05:45:15+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Microfiber Cloth Diapers Inserts, 3 Layers High Absorbing Microfiber, Reusable Liners for Cloth Diapers, CPSIA Certified - Pack of 12",BUNDLE-12MFI,B09V5S6K99,Shipped,1,CAD,50,2.5,,,,,,,Montreal,Quebec,"H4E 3E9",CA,,,,,,,"2026-04-29 11:20:59"
30,701-8563575-1948202,701-8563575-1948202,2026-02-27T17:13:49+00:00,2026-02-28T04:58:47+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,35.5,1.78,,,,,,,Brechin,Ontario,"L0K 1B0",CA,,,,,,,"2026-04-29 11:20:59"
31,701-8563575-1948202,701-8563575-1948202,2026-02-27T17:13:49+00:00,2026-02-28T04:58:47+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Wet Dry Bags with Zipper Closure and Hanging Strip, Washable, Reusable, Waterproof, for Swimming Suit, Baby Cloth Diapers, Beach, Pool",BUNDLE-WDRB-4,B0BPP2HC5H,Shipped,1,CAD,34,4.42,,,,,,,Brechin,Ontario,"L0K 1B0",CA,,,,,,,"2026-04-29 11:20:59"
32,701-8563575-1948202,701-8563575-1948202,2026-02-27T17:13:49+00:00,2026-02-28T04:58:47+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE 10 One Size Printed Snap Cloth Diaper With 20 4-Layer Premium Bamboo Inserts, for Babies Weighing 10-35 Pounds - Beach",BUNDLE-10CLPS-2,B09XJ5KCV8,Shipped,1,CAD,170,8.5,,,,,,,Brechin,Ontario,"L0K 1B0",CA,,,,,,,"2026-04-29 11:20:59"
33,702-0356815-4881808,702-0356815-4881808,2026-02-27T16:02:39+00:00,2026-02-27T20:36:36+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"La Petite Ourse Washable Nursing Pads for Breastfeeding - 4-Layer Bamboo and Polyester Reusable Breast Pads Nursing - Ultra-Soft, Thin & Highly Absorb",Nursing-04,B0B42T63SY,Shipped,1,CAD,26.49,3.44,6.99,,,,,6.99,Nepean,Ontario,"K2J 6G2",CA,,,,,,,"2026-04-29 11:20:59"
34,701-0479997-7788256,701-0479997-7788256,2026-02-27T15:26:11+00:00,2026-02-28T03:11:56+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,35.5,1.78,,,,,,,Chatham,Ontario,"N7L 3N1",CA,,,,,,,"2026-04-29 11:20:59"
35,702-9067647-2757840,702-9067647-2757840,2026-02-27T15:22:59+00:00,2026-03-03T04:07:13+00:00,Shipped,Amazon,Amazon.ca,,,Standard,"LA PETITE OURSE 10 One Size Printed Snap Cloth Diaper With 20 4-Layer Premium Bamboo Inserts, for Babies Weighing 10-35 Pounds - Beach",BUNDLE-10CLPS-2,B09XJ5KCV8,Shipped,1,CAD,170,8.5,3.92,,,,,3.92,"Wasaga Beach",Ontario,"L9Z 2N9",CA,,,,,,,"2026-04-29 11:20:59"
36,702-9067647-2757840,702-9067647-2757840,2026-02-27T15:22:59+00:00,2026-03-03T04:07:13+00:00,Shipped,Amazon,Amazon.ca,,,Standard,"LA PETITE OURSE Baby Diaper Bag for Newborn Essentials - Reusable Waterproof Diaper Pail Liner for Soiled Diapers, Recycled Polyester, Zipper Closure,",BUNDLE-PAIL-01,B0FP5RPZJR,Shipped,1,CAD,24.99,3.25,3.93,,,,,3.93,"Wasaga Beach",Ontario,"L9Z 2N9",CA,,,,,,,"2026-04-29 11:20:59"
37,701-6503243-8850606,701-6503243-8850606,2026-02-27T15:18:43+00:00,2026-03-27T05:07:24+00:00,Shipped,Amazon,Amazon.ca,,,Standard,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,35.5,1.6,,,,,3.55,,Ottawa,Ontario,"K2H 7B5",CA,"FBA Subscribe & Save Discount",,,,,,"2026-04-29 11:20:59"
38,701-8628822-5325861,701-8628822-5325861,2026-02-27T14:43:44+00:00,2026-02-27T19:46:10+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE 4 One Size Printed Snap Cloth Diaper With 8 4-Layer Premium Bamboo Inserts + 1 Free Wet Bag, for Babies Weighing 10-35 Pounds - (Balan",BUNDLE-CLPS-1,B09DLCMH23,Shipped,1,CAD,70,3.5,,,,,,,Chicoutimi,Quebec,"G7J 3T8",CA,,,,,,,"2026-04-29 11:20:59"
39,701-0012783-1250641,701-0012783-1250641,2026-02-27T11:09:59+00:00,2026-03-03T11:16:30+00:00,Cancelled,Amazon,Amazon.ca,,www.amazon.ca,Standard,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Cancelled,0,,,,,,,,,,Granby,Quebec,"J2G 6L7",CA,,,,,,,"2026-04-29 11:20:59"
40,701-7091942-2356242,701-7091942-2356242,2026-02-27T04:06:36+00:00,2026-03-02T14:04:35+00:00,Shipped,Amazon,Amazon.ca,,,Standard,"LA PETITE OURSE Wet Dry Bags with Zipper Closure and Hanging Strip, Washable, Reusable, Waterproof, for Swimming Suit, Baby Cloth Diapers, Beach, Pool",BUNDLE-WDRB-4,B0BPP2HC5H,Shipped,1,CAD,34,4.08,2.61,,,,,2.61,Victoria,"British Columbia","V9E 0A1",CA,,,,,,,"2026-04-29 11:20:59"
41,702-7753024-6988247,702-7753024-6988247,2026-02-27T03:25:00+00:00,2026-03-01T02:21:29+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,35.5,4.26,,,,,,,"Port Coquitlam","British Columbia","V3C 3E3",CA,,,,,,,"2026-04-29 11:20:59"
42,702-2074005-5199464,702-2074005-5199464,2026-02-26T23:52:40+00:00,2026-02-27T06:29:26+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,35.5,1.78,,,,,,,"Lac Kenogami",Quebec,G8A2M6,CA,,,,,,,"2026-04-29 11:20:59"
43,701-9694652-2873826,701-9694652-2873826,2026-02-26T20:44:58+00:00,2026-03-01T08:40:50+00:00,Shipped,Amazon,Amazon.ca,,,Standard,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,35.5,1.6,3.26,,,,3.55,3.26,"Port Rowan",Ontario,"N0E 1M0",CA,"Subscribe and Save Promotion V2",,,,,,"2026-04-29 11:20:59"
44,702-5912429-9057851,702-5912429-9057851,2026-02-26T17:49:12+00:00,2026-02-28T05:16:06+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"8 One Size Printed Cloth Diaper System with 16 Premium Bamboo Inserts, Eco-Friendly, Simple Gusset, Adjustable Fit for Babies 10-35 lbs - Mystic",BUNDLE-8PD-3,B0DX2DXQ5V,Shipped,1,CAD,140,7,,,,,,,"Lewis Lake","Nova Scotia","B3Z 1E1",CA,,,,,,,"2026-04-29 11:20:59"
45,702-2100305-9176259,702-2100305-9176259,2026-02-26T17:39:37+00:00,2026-02-27T00:54:01+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,35.5,4.26,,,,,,,Sidney,"British Columbia","V8L 2E5",CA,,,,,,,"2026-04-29 11:20:59"
46,702-6551453-7392262,702-6551453-7392262,2026-02-26T17:26:58+00:00,2026-02-27T06:51:17+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE 10 One Size Animal Printed Snap Cloth Diaper With 20 4-Layer Premium Bamboo Inserts, for Babies Weighing 10-35 Pounds",BUNDLE-10CLPS,B09RPVGZWS,Shipped,1,CAD,170,7.65,,,,,17,,Terrebonne,Quebec,"J7M 1H1",CA,"Subscribe and Save Promotion V2",,,,,,"2026-04-29 11:21:00"
47,702-4453127-2721030,702-4453127-2721030,2026-02-26T16:53:36+00:00,2026-02-27T07:10:40+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Reusable Swim Diapers - Adjustable, Washable & Leakproof Swimmers - Baby Swimming Diapers for Boys & Girls - Ideal for Swimming Lesson",BUNDLE-3P-L,B0CT2CL5R6,Shipped,1,CAD,45,2.25,6.99,,,,,6.99,"Sherwood park",Alberta,"T8A 3N5",CA,,,,,,,"2026-04-29 11:21:00"
48,701-8085361-3915445,701-8085361-3915445,2026-02-26T15:13:24+00:00,2026-02-26T17:23:42+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,35.5,1.78,6.99,,,,,6.99,hamilton,Ontario,"L8H 5G2",CA,,,,,,,"2026-04-29 11:21:00"
49,701-9860490-6249048,701-9860490-6249048,2026-02-26T13:39:22+00:00,2026-03-13T05:27:41+00:00,Shipped,Amazon,Amazon.ca,,www.amazon.ca,Standard,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,35.5,1.6,,,,,3.55,,Calgary,Alberta,"T2N 0Z6",CA,"FBA Subscribe & Save Discount",,,,,,"2026-04-29 11:21:00"
50,702-7351865-4541857,702-7351865-4541857,2026-02-26T13:02:59+00:00,2026-02-27T21:21:54+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,35.5,1.78,,,,,,,L'Ascension-De-Notre-Seigneu,Quebec,"G0W 1Y0",CA,,,,,,,"2026-04-29 11:21:00"
51,701-1618007-7333853,701-1618007-7333853,2026-02-26T06:28:19+00:00,2026-02-26T17:48:42+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,35.5,1.6,6.99,,,,3.55,6.99,"St Catharines",Ontario,"L2P 0E8",CA,"Subscribe and Save Promotion V2",,,,,,"2026-04-29 11:21:00"
52,701-8038777-4673808,701-8038777-4673808,2026-02-26T05:21:42+00:00,2026-02-26T16:41:19+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,35.5,1.78,3.5,,,,,3.5,Montreal,Quebec,"H1Y 3E1",CA,,,,,,,"2026-04-29 11:21:00"
53,701-3440326-6853058,701-3440326-6853058,2026-02-26T03:06:39+00:00,2026-03-06T05:17:09+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Wet Dry Bags with Zipper Closure and Hanging Strip, Washable, Reusable, Waterproof, for Swimming Suit, Baby Cloth Diapers, Beach, Pool",BUNDLE-WDRB-5,B0BPP1WQWM,Shipped,1,CAD,34,5.09,,,,,,,Montreal,Quebec,"H3C 0T3",CA,,,,,,,"2026-04-29 11:21:00"
54,701-7467558-3971430,701-7467558-3971430,2026-02-26T00:41:13+00:00,2026-02-26T21:16:26+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE 4 One Size Printed Snap Cloth Diaper With 8 4-Layer Premium Bamboo Inserts + 1 Free Wet Bag, for Babies Weighing 10-35 Pounds - (Balan",BUNDLE-CLPS-1,B09DLCMH23,Shipped,1,CAD,70,3.5,,,,,,,Abbotsford,"British Columbia","V2S 0K7",CA,,,,,,,"2026-04-29 11:21:00"
