id,amazon_order_id,merchant_order_id,purchase_date,last_updated_date,order_status,fulfillment_channel,sales_channel,order_channel,url,ship_service_level,product_name,sku,asin,item_status,quantity,currency,item_price,item_tax,shipping_price,shipping_tax,gift_wrap_price,gift_wrap_tax,item_promotion_discount,ship_promotion_discount,ship_city,ship_state,ship_postal_code,ship_country,promotion_ids,is_business_order,purchase_order_number,price_designation,buyer_identification_number,buyer_identification_type,created_at
414,702-9470573-6080256,702-9470573-6080256,2026-03-19T01:28:13+00:00,2026-03-21T07:31:49+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,35.5,1.78,,,,,,,Etobicoke,Ontario,"M8Y 1N8",CA,,,,,,,"2026-04-29 11:21:41"
415,701-9225781-5543440,701-9225781-5543440,2026-03-19T01:23:56+00:00,2026-03-27T01:29:55+00:00,Cancelled,Amazon,Amazon.ca,,www.amazon.ca,Standard,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Cancelled,0,,,,,,,,,,Vancouver,"British Columbia","V5L 3S9",CA,,,,,,,"2026-04-29 11:21:41"
416,701-4687953-0463419,701-4687953-0463419,2026-03-19T01:04:46+00:00,2026-03-19T06:07:08+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"Premium Cotton Towel Set - Lightweight, Quick-Dry, Highly Absorbent Hand Towels - Gym Towels Set - 13.75"" x 29.5"" - Luxury Towels for Bathroom, Gym, H",NIRO-3TOWEL,B0F2YGK3X5,Shipped,1,CAD,24.99,3,,,,,,,Kelowna,"British Columbia","V1Y 6M2",CA,,,,,,,"2026-04-29 11:21:41"
417,702-3165395-0245007,702-3165395-0245007,2026-03-18T23:24:46+00:00,2026-04-06T01:48:48+00:00,Shipped,Amazon,Amazon.ca,,www.amazon.ca,Standard,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,32,1.44,,,,,3.2,,Toronto,Ontario,"M6M 3T3",CA,"FBA Subscribe & Save Discount",,,,,,"2026-04-29 11:21:41"
418,701-5825418-7525061,701-5825418-7525061,2026-03-18T22:24:37+00:00,2026-03-20T20:29:03+00:00,Cancelled,Amazon,Amazon.ca,,www.amazon.ca,Standard,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Cancelled,0,,,,,,,,,,Toronto,Ontario,"M4M 3N6",CA,,,,,,,"2026-04-29 11:21:41"
419,701-5831725-3234614,701-5831725-3234614,2026-03-18T21:47:10+00:00,2026-03-19T04:41:16+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE One Size Reusable Swim Diapers - Adjustable, Washable & Leakproof - Baby Swimming Diapers for Boys & Girls (15-35 lb) - Ideal for Swim",BUNDLE-3P-L,B0CT2CL5R6,Shipped,1,CAD,45,2.25,,,,,,,Pont-Rouge,Québec,G3H0M3,CA,,,,,,,"2026-04-29 11:21:41"
420,701-7698456-2741029,701-7698456-2741029,2026-03-18T21:44:52+00:00,2026-03-21T04:21:21+00:00,Shipped,Amazon,Amazon.ca,,,Standard,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,35.5,1.78,2.94,,,,,2.94,Airdrie,Alberta,"T4B 4A5",CA,,,,,,,"2026-04-29 11:21:41"
421,702-0597202-8113007,702-0597202-8113007,2026-03-18T20:23:20+00:00,2026-03-19T02:02:59+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Reusable Swim Diapers - Adjustable, Washable & Leakproof Swimmers - Baby Swimming Diapers for Boys & Girls - Ideal for Swimming Lesson",BUNDLE-3P-5,B0FQJ1JKTQ,Shipped,1,CAD,45,2.25,6.99,,,,,6.99,Ottawa,Ontario,"K4A 5T2",CA,,,,,,,"2026-04-29 11:21:41"
422,702-6036930-2964258,702-6036930-2964258,2026-03-18T20:04:36+00:00,2026-03-19T00:44:29+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,35.5,1.78,,,,,,,Verdun,Quebec,"H4G 2Y7",CA,,,,,,,"2026-04-29 11:21:41"
423,702-4992910-5688209,702-4992910-5688209,2026-03-18T19:41:48+00:00,2026-04-09T21:29:58+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE Reusable Swim Diapers - Adjustable, Washable & Leakproof Swimmers - Baby Swimming Diapers for Boys & Girls - Ideal for Swimming Lesson",BUNDLE-3P-5,B0FQJ1JKTQ,Shipped,1,CAD,45,6.75,,,,,,,Enterprise,"New Brunswick","E7G 1L6",CA,,,,,,,"2026-04-29 11:21:41"
424,702-5799673-7835439,702-5799673-7835439,2026-03-18T18:58:58+00:00,2026-03-19T07:34:51+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Wet Dry Bags with Zipper Closure and Hanging Strip, Washable, Reusable, Baby Cloth Diapers- Pack of 3 (Rustique)",BUNDLE-WDRB-7,B0CHYBHZ4H,Shipped,1,CAD,34,4.42,,,,,,,Toronto,Ontario,"M4M 2M9",CA,,,,,,,"2026-04-29 11:21:41"
425,701-8447618-4033031,701-8447618-4033031,2026-03-18T18:08:17+00:00,2026-03-19T05:35:01+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Reusable Swim Diapers - Adjustable, Washable & Leakproof Swimmers - Baby Swimming Diapers for Boys & Girls - Ideal for Swimming Lesson",BUNDLE-3P-5,B0FQJ1JKTQ,Shipped,1,CAD,45,2.25,,,,,,,Caledon,Ontario,"L7C 4A3",CA,,,,,,,"2026-04-29 11:21:41"
426,701-2018110-7077002,701-2018110-7077002,2026-03-18T18:05:33+00:00,2026-03-19T03:41:32+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,35.5,1.78,,,,,,,Lachute,Quebec,"J8H 0S2",CA,,,,,,,"2026-04-29 11:21:41"
427,702-7415928-6837860,702-7415928-6837860,2026-03-18T16:42:16+00:00,2026-03-21T19:41:10+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE Wet Dry Bags with Zipper Closure and Hanging Strip, Washable, Reusable, Waterproof, for Swimming Suit, Baby Cloth Diapers, Beach, Pool",BUNDLE-WDRB-4,B0BPP2HC5H,Shipped,1,CAD,34,4.76,,,,,,,Halifax,"Nova Scotia","B3K 1A1",CA,,,,,,,"2026-04-29 11:21:41"
428,702-1780776-5800254,702-1780776-5800254,2026-03-18T16:14:38+00:00,2026-03-20T01:15:53+00:00,Shipped,Amazon,Amazon.ca,,,Standard,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,35.5,1.78,2.74,,,,,2.74,Sainte-Clotilde-De-Beauce,Quebec,"G0N 1C0",CA,,,,,,,"2026-04-29 11:21:41"
429,701-9088710-2241851,701-9088710-2241851,2026-03-18T15:53:41+00:00,2026-03-18T23:46:21+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Wet Dry Bags with Zipper Closure and Hanging Strip, Washable, Reusable, Waterproof, for Swimming Suit, Baby Cloth Diapers, Beach, Pool",BUNDLE-WDRB-4,B0BPP2HC5H,Shipped,1,CAD,34,4.08,,,,,,,Vancouver,"British Columbia","V6C 0B5",CA,,,,,,,"2026-04-29 11:21:41"
430,701-9088710-2241851,701-9088710-2241851,2026-03-18T15:53:41+00:00,2026-03-18T23:46:21+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Diaper Pod - Wet Dry Bags with Zipper Closure, Hanging Strip - Waterproof, Washable, Reusable Diaper Bag Pouches for Baby Cloth Diaper",BUNDLE-DP-CUBE,B0CXDWR4J1,Shipped,1,CAD,40,4.8,,,,,,,Vancouver,"British Columbia","V6C 0B5",CA,,,,,,,"2026-04-29 11:21:41"
431,702-6489419-5374613,702-6489419-5374613,2026-03-18T15:33:20+00:00,2026-03-21T01:29:57+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE Wet Dry Bags with Zipper Closure and Hanging Strip, Washable, Reusable, Waterproof, for Swimming Suit, Baby Cloth Diapers, Beach, Pool",BUNDLE-WDRB-4,B0BPP2HC5H,Shipped,1,CAD,34,4.42,,,,,,,Osgoode,Ontario,"K0A 2W0",CA,,,,,,,"2026-04-29 11:21:41"
432,702-7222551-1170617,702-7222551-1170617,2026-03-18T14:47:39+00:00,2026-03-18T23:59:31+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Reusable Swim Diapers - Adjustable, Washable & Leakproof Swimmers - Baby Swimming Diapers for Boys & Girls - Ideal for Swimming Lesson",BUNDLE-3P-5,B0FQJ1JKTQ,Shipped,1,CAD,45,2.25,,,,,,,Levis,Quebec,"G6Z 0G5",CA,,,,,,,"2026-04-29 11:21:41"
433,702-4844776-6197827,702-4844776-6197827,2026-03-18T09:11:48+00:00,2026-03-19T00:15:39+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,35.5,1.78,,,,,,,Montreal,Quebec,"H4C 2R5",CA,,,,,,,"2026-04-29 11:21:41"
434,702-2762926-2291429,702-2762926-2291429,2026-03-18T05:32:47+00:00,2026-03-19T18:48:26+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE Baby Diaper Bag for Newborn Essentials - Reusable Waterproof Diaper Pail Liner for Soiled Diapers, Recycled Polyester, Zipper Closure,",BUNDLE-PAIL-01,B0FP5RPZJR,Shipped,1,CAD,24.99,3,,,,,,,"Maple Ridge","British Columbia","V2W 2E9",CA,,,,,,,"2026-04-29 11:21:41"
435,701-5647924-9226659,701-5647924-9226659,2026-03-18T05:02:00+00:00,2026-03-19T20:51:45+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,35.5,1.78,,,,,,,"Estevan sask",Saskatchewan,"S4A 1Z1",CA,,,,,,,"2026-04-29 11:21:41"
436,701-3940912-6732227,701-3940912-6732227,2026-03-18T00:41:42+00:00,2026-03-18T16:50:35+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE Baby Bibs with Sleeves - 2-Pack Long Sleeve Bibs for 6-12 Months - Adjustable Fit with Snaps - Lightweight & Water-Resistant PUL, Cana",BUNDLE-TAB-DUM,B0CXDYWV87,Shipped,1,CAD,30,4.49,,,,,,,Montreal,Quebec,"H1W 2M8",CA,,,,,,,"2026-04-29 11:21:41"
437,702-0055528-1109051,702-0055528-1109051,2026-03-17T23:55:12+00:00,2026-04-14T08:31:30+00:00,Shipped,Amazon,Amazon.ca,,,Standard,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,32,1.44,,,,,3.2,,Alliston,Ontario,"L9R 1M6",CA,"FBA Subscribe & Save Discount",,,,,,"2026-04-29 11:21:41"
438,701-3280486-3610642,701-3280486-3610642,2026-03-17T23:05:23+00:00,2026-03-18T08:29:05+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,35.5,1.78,,,,,,,Sudbury,Ontario,P3C5H2,CA,,,,,,,"2026-04-29 11:21:41"
439,701-2368477-9373016,701-2368477-9373016,2026-03-17T20:48:53+00:00,2026-03-18T03:35:25+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Baby Diaper Bag for Newborn Essentials - Reusable Waterproof Diaper Pail Liner for Soiled Diapers, Recycled Polyester, Zipper Closure,",BUNDLE-PAIL-01,B0FP5RPZJR,Shipped,1,CAD,24.99,3.25,,,,,,,Ottawa,Ontario,"K1R 5K7",CA,,,,,,,"2026-04-29 11:21:41"
440,701-6934751-2734633,701-6934751-2734633,2026-03-17T19:09:53+00:00,2026-03-19T09:18:58+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE 10 One Size Animal Printed Snap Cloth Diaper With 20 4-Layer Premium Bamboo Inserts, for Babies Weighing 10-35 Pounds",BUNDLE-10CLPS,B09RPVGZWS,Shipped,1,CAD,170,8.5,,,,,,,Hamilton,Ontario,"L8H 5T2",CA,,,,,,,"2026-04-29 11:21:41"
441,702-0398662-2369049,702-0398662-2369049,2026-03-17T18:45:29+00:00,2026-03-18T08:05:06+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE One Size Reusable Swim Diapers - Adjustable, Washable & Leakproof - Baby Swimming Diapers for Boys & Girls (15-35 lb) - Ideal for Swim",BUNDLE-3P-M,B0CT2PKTQH,Shipped,1,CAD,45,2.03,6.99,,,,4.5,6.99,Vancouver,BC,"V5N 4K5",CA,"Subscribe and Save Promotion V2",,,,,,"2026-04-29 11:21:41"
442,701-8343381-6618620,701-8343381-6618620,2026-03-17T18:27:04+00:00,2026-03-18T07:55:37+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Baby Diaper Bag for Newborn Essentials - Reusable Waterproof Diaper Pail Liner for Soiled Diapers, Recycled Polyester, Zipper Closure,",BUNDLE-PAIL-01,B0FP5RPZJR,Shipped,1,CAD,24.99,3.74,,,,,,,Jonquiere,Quebec,"G7S 1Y5",CA,,,,,,,"2026-04-29 11:21:41"
443,702-3892184-3892259,702-3892184-3892259,2026-03-17T17:41:26+00:00,2026-03-20T09:09:26+00:00,Shipped,Amazon,Amazon.ca,,,Standard,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,35.5,1.78,3.93,,,,,3.93,Montreal,Quebec,"H3J 2N8",CA,,,,,,,"2026-04-29 11:21:41"
444,701-5111627-6715424,701-5111627-6715424,2026-03-17T16:30:10+00:00,2026-03-18T21:47:00+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,35.5,1.78,,,,,,,Winnipeg,Manitoba,"R2K 0G6",CA,,,,,,,"2026-04-29 11:21:41"
445,702-6212681-4464224,702-6212681-4464224,2026-03-17T16:13:31+00:00,2026-04-01T21:24:28+00:00,Shipped,Amazon,Amazon.ca,,,Standard,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,35.5,1.78,3.92,,,,,3.92,Saint-Hubert,Quebec,"J3Y 1X5",CA,,,,,,,"2026-04-29 11:21:41"
446,702-8430691-6506622,702-8430691-6506622,2026-03-17T16:03:16+00:00,2026-03-19T07:23:59+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Wet Dry Bags with Zipper Closure and Hanging Strip, Washable, Reusable, Waterproof, for Swimming Suit, Baby Cloth Diapers, Beach, Pool",BUNDLE-WDRB-4,B0BPP2HC5H,Shipped,1,CAD,34,4.42,,,,,,,Milton,Ontario,"L9T 1N8",CA,,,,,,,"2026-04-29 11:21:41"
447,702-4651503-4252231,702-4651503-4252231,2026-03-17T15:39:24+00:00,2026-03-18T14:20:52+00:00,Shipped,Amazon,Amazon.ca,,,Standard,"8 One Size Printed Cloth Diaper System with 16 Premium Bamboo Inserts, Eco-Friendly, Simple Gusset, Adjustable Fit for Babies 10-35 lbs - Vibe",BUNDLE-8PD-2,B0DX2C6MWP,Shipped,1,CAD,140,7,,,,,,,Lethbridge,Alberta,"T1H 5R5",CA,,,,,,,"2026-04-29 11:21:41"
448,701-7176956-2347464,701-7176956-2347464,2026-03-17T15:34:43+00:00,2026-03-18T19:49:52+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,35.5,1.6,,,,,3.55,,"Val Rita",Ontario,"P0L 2G0",CA,"Subscribe and Save Promotion V2",,,,,,"2026-04-29 11:21:41"
449,702-4940307-9062648,702-4940307-9062648,2026-03-17T12:28:04+00:00,2026-03-17T12:30:10+00:00,Cancelled,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE One Size Reusable Swim Diapers - Adjustable, Washable & Leakproof - Baby Swimming Diapers for Boys & Girls (15-35 lb) - Ideal for Swim",BUNDLE-3P-M,B0CT2PKTQH,Cancelled,0,,,,,,,,,,Sainte-Therese,Quebec,"J7E 3M2",CA,,,,,,,"2026-04-29 11:21:41"
450,701-2700224-1321051,701-2700224-1321051,2026-03-17T12:15:42+00:00,2026-03-19T21:47:28+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE One Size Reusable Swim Diapers - Adjustable, Washable & Leakproof - Baby Swimming Diapers for Boys & Girls (15-35 lb) - Ideal for Swim",BUNDLE-3P-L,B0CT2CL5R6,Shipped,2,CAD,90,4.5,,,,,,,Terrebonne,Quebec,"J7M 2C1",CA,,,,,,,"2026-04-29 11:21:41"
451,701-2406730-8981823,701-2406730-8981823,2026-03-17T11:08:35+00:00,2026-03-18T00:59:24+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,35.5,1.6,,,,,3.55,,Sainte-Sabine,Quebec,"J0J 2B0",CA,"Subscribe and Save Promotion V2",,,,,,"2026-04-29 11:21:41"
452,701-0246035-5503431,701-0246035-5503431,2026-03-17T00:33:52+00:00,2026-03-17T06:47:48+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,35.5,1.6,6.99,,,,3.55,6.99,Tillsonburg,Ontario,"N4G 4H1",CA,"Subscribe and Save Promotion V2",,,,,,"2026-04-29 11:21:41"
453,702-2144267-7813847,702-2144267-7813847,2026-03-17T00:04:44+00:00,2026-03-18T09:19:49+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE 6 One Size Printed Snap Cloth Diaper with 12 4-Layer Premium Bamboo Inserts, for Babies Weighing 10-35 Pounds - Sushi",BUNDLE-6CLPS-1,B09Z6VSHTL,Shipped,1,CAD,95,4.75,,,,,,,Ottawa,Ontario,"K1V 9S4",CA,,,,,,,"2026-04-29 11:21:41"
454,702-3758172-1389045,702-3758172-1389045,2026-03-16T23:44:01+00:00,2026-03-17T08:57:38+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,35.5,1.78,,,,,,,Sainte-Marthe-sur-le-Lac,Quebec,"J0N 1P0",CA,,,,,,,"2026-04-29 11:21:41"
455,702-5412060-2758605,702-5412060-2758605,2026-03-16T22:02:15+00:00,2026-03-18T08:40:42+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,35.5,1.78,,,,,,,Chelsea,Quebec,"J9B 0G7",CA,,,,,,,"2026-04-29 11:21:41"
456,702-4640920-7948209,702-4640920-7948209,2026-03-16T19:49:52+00:00,2026-03-19T03:39:46+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE Wet Dry Bags with Zipper Closure and Hanging Strip, Washable, Reusable, Waterproof, for Swimming Suit, Baby Cloth Diapers, Beach, Pool",BUNDLE-WDRB-3,B09V5TWXHQ,Shipped,1,CAD,34,5.09,,,,,,,Saint-Jerome,Quebec,"J5L 2P9",CA,,,,,,,"2026-04-29 11:21:41"
457,702-9672728-1744203,702-9672728-1744203,2026-03-16T18:59:15+00:00,2026-03-17T06:10:01+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Wet Dry Bags with Zipper Closure and Hanging Strip, Washable, Reusable, Waterproof, for Swimming Suit, Baby Cloth Diapers, Beach, Pool",BUNDLE-WDRB-4,B0BPP2HC5H,Shipped,1,CAD,34,1.7,3.5,,,,,3.5,Edmonton,Alberta,"T6M 2G3",CA,,,,,,,"2026-04-29 11:21:41"
458,702-4911049-7819426,702-4911049-7819426,2026-03-16T18:35:47+00:00,2026-03-17T07:21:27+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,35.5,4.26,6.99,,,,,6.99,"Lindell Beach","British Columbia","V2R 0E1",CA,,,,,,,"2026-04-29 11:21:41"
459,702-8487136-2838622,702-8487136-2838622,2026-03-16T18:19:51+00:00,2026-03-17T02:15:32+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE One Size Reusable Swim Diapers - Adjustable, Washable & Leakproof - Baby Swimming Diapers for Boys & Girls (15-35 lb) - Ideal for Swim",BUNDLE-3P-L,B0CT2CL5R6,Shipped,1,CAD,45,2.25,4,0.2,,,,,"Richmond Hill",Ontario,"L4C 3T3",CA,,,,,,,"2026-04-29 11:21:41"
460,702-9090715-8149066,702-9090715-8149066,2026-03-16T18:17:37+00:00,2026-03-23T18:27:05+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE Wet Dry Bags with Zipper Closure and Hanging Strip, Washable, Reusable, Waterproof, for Swimming Suit, Baby Cloth Diapers, Beach, Pool",BUNDLE-WDRB-6,B0BPNZFLQV,Shipped,1,CAD,34,4.08,,,,,,,Virden,Manitoba,"R0M 2C0",CA,,,,,,,"2026-04-29 11:21:41"
461,702-4292738-7168234,702-4292738-7168234,2026-03-16T17:01:28+00:00,2026-03-20T06:20:23+00:00,Shipped,Amazon,Amazon.ca,,,Standard,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,35.5,1.78,3.26,,,,,3.26,Toronto,Ontario,"M4G 0E5",CA,,,,,,,"2026-04-29 11:21:41"
462,702-2512623-3730650,702-2512623-3730650,2026-03-16T16:46:15+00:00,2026-03-17T09:15:58+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE One Size Reusable Swim Diapers - Adjustable, Washable & Leakproof - Baby Swimming Diapers for Boys & Girls (15-35 lb) - Ideal for Swim",BUNDLE-3P-M,B0CT2PKTQH,Shipped,1,CAD,45,2.25,,,,,,,Vancouver,"British Columbia","V6S 0C1",CA,,,,,,,"2026-04-29 11:21:41"
463,701-9654289-6013831,701-9654289-6013831,2026-03-16T14:59:09+00:00,2026-03-17T08:36:27+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,35.5,1.78,,,,,,,Gatineau,Quebec,"J8L 3Y4",CA,,,,,,,"2026-04-29 11:21:41"
464,702-0998078-3223404,702-0998078-3223404,2026-03-16T13:05:11+00:00,2026-03-17T07:22:28+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Baby Bibs with Sleeves - 2-Pack Long Sleeve Bibs for 6-12 Months - Adjustable Fit with Snaps - Lightweight & Water-Resistant PUL, Cana",BUNDLE-TAB-DUM,B0CXDYWV87,Shipped,1,CAD,30,4.49,,,,,,,Montreal,Quebec,"H1X 2A6",CA,,,,,,,"2026-04-29 11:21:41"
465,701-4625919-4577006,701-4625919-4577006,2026-03-16T12:23:00+00:00,2026-03-18T04:44:53+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Baby Diaper Bag for Newborn Essentials - Reusable Waterproof Diaper Pail Liner for Soiled Diapers, Recycled Polyester, Zipper Closure,",BUNDLE-PAIL-01,B0FP5RPZJR,Shipped,1,CAD,24.99,3.74,,,,,,,Longueuil,Quebec,"J4J 3T7",CA,,,,,,,"2026-04-29 11:21:41"
466,701-8008453-7573863,701-8008453-7573863,2026-03-16T09:45:37+00:00,2026-03-19T04:18:37+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,35.5,1.78,,,,,,,Saint-Joachim-De-Shefford,Quebec,"J0E 2G0",CA,,,,,,,"2026-04-29 11:21:41"
